Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0459900,"Mixed Grain",PL,"Poland",2014,2018,08,028,"Production",08,"(1000 MT)",8100.0000
0459900,"Mixed Grain",PL,"Poland",2015,2018,08,004,"Area Harvested",04,"(1000 HA)",2329.0000
0459900,"Mixed Grain",PL,"Poland",2015,2018,08,028,"Production",08,"(1000 MT)",7589.0000
0459900,"Mixed Grain",PL,"Poland",2016,2018,11,004,"Area Harvested",04,"(1000 HA)",2232.0000
0459900,"Mixed Grain",PL,"Poland",2016,2018,11,028,"Production",08,"(1000 MT)",7517.0000
0459900,"Mixed Grain",PL,"Poland",2017,2023,10,004,"Area Harvested",04,"(1000 HA)",2232.0000
0459900,"Mixed Grain",PL,"Poland",2017,2023,10,028,"Production",08,"(1000 MT)",8159.0000
0459900,"Mixed Grain",PL,"Poland",2018,2023,10,004,"Area Harvested",04,"(1000 HA)",2281.0000
0459900,"Mixed Grain",PL,"Poland",2018,2023,10,028,"Production",08,"(1000 MT)",6592.0000
0459900,"Mixed Grain",PL,"Poland",2019,2023,10,004,"Area Harvested",04,"(1000 HA)",2247.0000
0459900,"Mixed Grain",PL,"Poland",2019,2023,10,028,"Production",08,"(1000 MT)",7055.0000
0459900,"Mixed Grain",PL,"Poland",2020,2023,10,004,"Area Harvested",04,"(1000 HA)",1980.0000
0459900,"Mixed Grain",PL,"Poland",2020,2023,10,028,"Production",08,"(1000 MT)",8276.0000
0459900,"Mixed Grain",PL,"Poland",2021,2023,10,004,"Area Harvested",04,"(1000 HA)",1936.0000
0459900,"Mixed Grain",PL,"Poland",2021,2023,10,028,"Production",08,"(1000 MT)",7683.0000
0459900,"Mixed Grain",PL,"Poland",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",1578.0000
0459900,"Mixed Grain",PL,"Poland",2022,2024,04,028,"Production",08,"(1000 MT)",6737.0000
0459900,"Mixed Grain",PL,"Poland",2023,2025,01,004,"Area Harvested",04,"(1000 HA)",1485.0000
0459900,"Mixed Grain",PL,"Poland",2023,2025,01,028,"Production",08,"(1000 MT)",6304.0000
0459900,"Mixed Grain",PL,"Poland",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",1420.0000
0459900,"Mixed Grain",PL,"Poland",2024,2025,04,028,"Production",08,"(1000 MT)",6000.0000
0459900,"Mixed Grain",PO,"Portugal",2000,2011,05,004,"Area Harvested",04,"(1000 HA)",24.0000
0459900,"Mixed Grain",PO,"Portugal",2000,2011,05,028,"Production",08,"(1000 MT)",40.0000
0459900,"Mixed Grain",PO,"Portugal",2001,2011,05,004,"Area Harvested",04,"(1000 HA)",19.0000
0459900,"Mixed Grain",PO,"Portugal",2001,2011,05,028,"Production",08,"(1000 MT)",16.0000
0459900,"Mixed Grain",PO,"Portugal",2002,2011,05,004,"Area Harvested",04,"(1000 HA)",17.0000
0459900,"Mixed Grain",PO,"Portugal",2002,2011,05,028,"Production",08,"(1000 MT)",25.0000
0459900,"Mixed Grain",PO,"Portugal",2003,2011,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",PO,"Portugal",2003,2011,05,028,"Production",08,"(1000 MT)",11.0000
0459900,"Mixed Grain",PO,"Portugal",2004,2011,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",PO,"Portugal",2004,2011,05,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",PO,"Portugal",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",20.0000
0459900,"Mixed Grain",PO,"Portugal",2005,2008,08,028,"Production",08,"(1000 MT)",9.0000
0459900,"Mixed Grain",PO,"Portugal",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",19.0000
0459900,"Mixed Grain",PO,"Portugal",2006,2008,08,028,"Production",08,"(1000 MT)",40.0000
0459900,"Mixed Grain",PO,"Portugal",2007,2009,07,004,"Area Harvested",04,"(1000 HA)",16.0000
0459900,"Mixed Grain",PO,"Portugal",2007,2009,07,028,"Production",08,"(1000 MT)",25.0000
0459900,"Mixed Grain",PO,"Portugal",2008,2010,11,004,"Area Harvested",04,"(1000 HA)",20.0000
0459900,"Mixed Grain",PO,"Portugal",2008,2010,11,028,"Production",08,"(1000 MT)",42.0000
0459900,"Mixed Grain",PO,"Portugal",2009,2011,11,004,"Area Harvested",04,"(1000 HA)",19.0000
0459900,"Mixed Grain",PO,"Portugal",2009,2011,11,028,"Production",08,"(1000 MT)",28.0000
0459900,"Mixed Grain",PO,"Portugal",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",24.0000
0459900,"Mixed Grain",PO,"Portugal",2010,2012,05,028,"Production",08,"(1000 MT)",26.0000
0459900,"Mixed Grain",PO,"Portugal",2011,2013,11,004,"Area Harvested",04,"(1000 HA)",20.0000
0459900,"Mixed Grain",PO,"Portugal",2011,2013,11,028,"Production",08,"(1000 MT)",23.0000
0459900,"Mixed Grain",PO,"Portugal",2012,2014,05,004,"Area Harvested",04,"(1000 HA)",21.0000
0459900,"Mixed Grain",PO,"Portugal",2012,2014,05,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",PO,"Portugal",2013,2015,05,004,"Area Harvested",04,"(1000 HA)",30.0000
0459900,"Mixed Grain",PO,"Portugal",2013,2015,05,028,"Production",08,"(1000 MT)",46.0000
0459900,"Mixed Grain",PO,"Portugal",2014,2016,04,004,"Area Harvested",04,"(1000 HA)",30.0000
0459900,"Mixed Grain",PO,"Portugal",2014,2016,04,028,"Production",08,"(1000 MT)",47.0000
0459900,"Mixed Grain",PO,"Portugal",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",23.0000
0459900,"Mixed Grain",PO,"Portugal",2015,2017,05,028,"Production",08,"(1000 MT)",38.0000
0459900,"Mixed Grain",PO,"Portugal",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",22.0000
0459900,"Mixed Grain",PO,"Portugal",2016,2018,05,028,"Production",08,"(1000 MT)",40.0000
0459900,"Mixed Grain",PO,"Portugal",2017,2019,05,004,"Area Harvested",04,"(1000 HA)",17.0000
0459900,"Mixed Grain",PO,"Portugal",2017,2019,05,028,"Production",08,"(1000 MT)",26.0000
0459900,"Mixed Grain",PO,"Portugal",2018,2023,09,004,"Area Harvested",04,"(1000 HA)",16.0000
0459900,"Mixed Grain",PO,"Portugal",2018,2023,09,028,"Production",08,"(1000 MT)",28.0000
0459900,"Mixed Grain",PO,"Portugal",2019,2021,12,004,"Area Harvested",04,"(1000 HA)",15.0000
0459900,"Mixed Grain",PO,"Portugal",2019,2021,12,028,"Production",08,"(1000 MT)",25.0000
0459900,"Mixed Grain",PO,"Portugal",2020,2021,12,004,"Area Harvested",04,"(1000 HA)",15.0000
0459900,"Mixed Grain",PO,"Portugal",2020,2021,12,028,"Production",08,"(1000 MT)",24.0000
0459900,"Mixed Grain",PO,"Portugal",2021,2023,09,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",PO,"Portugal",2021,2023,09,028,"Production",08,"(1000 MT)",20.0000
0459900,"Mixed Grain",PO,"Portugal",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",PO,"Portugal",2022,2024,04,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",PO,"Portugal",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",PO,"Portugal",2023,2024,04,028,"Production",08,"(1000 MT)",10.0000
0459900,"Mixed Grain",PO,"Portugal",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",PO,"Portugal",2024,2025,04,028,"Production",08,"(1000 MT)",10.0000
0459900,"Mixed Grain",RO,"Romania",2004,2011,05,004,"Area Harvested",04,"(1000 HA)",28.0000
0459900,"Mixed Grain",RO,"Romania",2004,2011,05,028,"Production",08,"(1000 MT)",101.0000
0459900,"Mixed Grain",RO,"Romania",2005,2011,05,004,"Area Harvested",04,"(1000 HA)",33.0000
0459900,"Mixed Grain",RO,"Romania",2005,2011,05,028,"Production",08,"(1000 MT)",94.0000
0459900,"Mixed Grain",RO,"Romania",2006,2011,05,004,"Area Harvested",04,"(1000 HA)",27.0000
0459900,"Mixed Grain",RO,"Romania",2006,2011,05,028,"Production",08,"(1000 MT)",71.0000
0459900,"Mixed Grain",RO,"Romania",2007,2011,05,004,"Area Harvested",04,"(1000 HA)",32.0000
0459900,"Mixed Grain",RO,"Romania",2007,2011,05,028,"Production",08,"(1000 MT)",82.0000
0459900,"Mixed Grain",RO,"Romania",2008,2011,05,004,"Area Harvested",04,"(1000 HA)",32.0000
0459900,"Mixed Grain",RO,"Romania",2008,2011,05,028,"Production",08,"(1000 MT)",101.0000
0459900,"Mixed Grain",RO,"Romania",2009,2011,05,004,"Area Harvested",04,"(1000 HA)",40.0000
0459900,"Mixed Grain",RO,"Romania",2009,2011,05,028,"Production",08,"(1000 MT)",100.0000
0459900,"Mixed Grain",RO,"Romania",2010,2011,05,004,"Area Harvested",04,"(1000 HA)",45.0000
0459900,"Mixed Grain",RO,"Romania",2010,2011,05,028,"Production",08,"(1000 MT)",132.0000
0459900,"Mixed Grain",RO,"Romania",2011,2012,05,004,"Area Harvested",04,"(1000 HA)",44.0000
0459900,"Mixed Grain",RO,"Romania",2011,2012,05,028,"Production",08,"(1000 MT)",155.0000
0459900,"Mixed Grain",RO,"Romania",2012,2013,05,004,"Area Harvested",04,"(1000 HA)",40.0000
0459900,"Mixed Grain",RO,"Romania",2012,2013,05,028,"Production",08,"(1000 MT)",125.0000
0459900,"Mixed Grain",RO,"Romania",2013,2015,05,004,"Area Harvested",04,"(1000 HA)",65.0000
0459900,"Mixed Grain",RO,"Romania",2013,2015,05,028,"Production",08,"(1000 MT)",245.0000
0459900,"Mixed Grain",RO,"Romania",2014,2015,05,004,"Area Harvested",04,"(1000 HA)",78.0000
0459900,"Mixed Grain",RO,"Romania",2014,2015,05,028,"Production",08,"(1000 MT)",290.0000
0459900,"Mixed Grain",RO,"Romania",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",82.0000
0459900,"Mixed Grain",RO,"Romania",2015,2016,04,028,"Production",08,"(1000 MT)",285.0000
0459900,"Mixed Grain",RO,"Romania",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",82.0000
0459900,"Mixed Grain",RO,"Romania",2016,2018,05,028,"Production",08,"(1000 MT)",287.0000
0459900,"Mixed Grain",RO,"Romania",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",85.0000
0459900,"Mixed Grain",RO,"Romania",2017,2018,05,028,"Production",08,"(1000 MT)",330.0000
0459900,"Mixed Grain",RO,"Romania",2018,2020,11,004,"Area Harvested",04,"(1000 HA)",70.0000
0459900,"Mixed Grain",RO,"Romania",2018,2020,11,028,"Production",08,"(1000 MT)",337.0000
0459900,"Mixed Grain",RO,"Romania",2019,2021,04,004,"Area Harvested",04,"(1000 HA)",79.0000
0459900,"Mixed Grain",RO,"Romania",2019,2021,04,028,"Production",08,"(1000 MT)",314.0000
0459900,"Mixed Grain",RO,"Romania",2020,2022,04,004,"Area Harvested",04,"(1000 HA)",74.0000
0459900,"Mixed Grain",RO,"Romania",2020,2022,04,028,"Production",08,"(1000 MT)",236.0000
0459900,"Mixed Grain",RO,"Romania",2021,2023,04,004,"Area Harvested",04,"(1000 HA)",65.0000
0459900,"Mixed Grain",RO,"Romania",2021,2023,04,028,"Production",08,"(1000 MT)",259.0000
0459900,"Mixed Grain",RO,"Romania",2022,2024,08,004,"Area Harvested",04,"(1000 HA)",57.0000
0459900,"Mixed Grain",RO,"Romania",2022,2024,08,028,"Production",08,"(1000 MT)",192.0000
0459900,"Mixed Grain",RO,"Romania",2023,2025,01,004,"Area Harvested",04,"(1000 HA)",60.0000
0459900,"Mixed Grain",RO,"Romania",2023,2025,01,028,"Production",08,"(1000 MT)",197.0000
0459900,"Mixed Grain",RO,"Romania",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",74.0000
0459900,"Mixed Grain",RO,"Romania",2024,2025,04,028,"Production",08,"(1000 MT)",312.0000
0459900,"Mixed Grain",LO,"Slovakia",2004,2008,08,004,"Area Harvested",04,"(1000 HA)",18.0000
0459900,"Mixed Grain",LO,"Slovakia",2004,2008,08,028,"Production",08,"(1000 MT)",66.0000
0459900,"Mixed Grain",LO,"Slovakia",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",20.0000
0459900,"Mixed Grain",LO,"Slovakia",2005,2008,08,028,"Production",08,"(1000 MT)",57.0000
0459900,"Mixed Grain",LO,"Slovakia",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",17.0000
0459900,"Mixed Grain",LO,"Slovakia",2006,2008,08,028,"Production",08,"(1000 MT)",34.0000
0459900,"Mixed Grain",LO,"Slovakia",2007,2009,05,004,"Area Harvested",04,"(1000 HA)",15.0000
0459900,"Mixed Grain",LO,"Slovakia",2007,2009,05,028,"Production",08,"(1000 MT)",38.0000
0459900,"Mixed Grain",LO,"Slovakia",2008,2009,09,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",LO,"Slovakia",2008,2009,09,028,"Production",08,"(1000 MT)",47.0000
0459900,"Mixed Grain",LO,"Slovakia",2009,2011,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2009,2011,05,028,"Production",08,"(1000 MT)",37.0000
0459900,"Mixed Grain",LO,"Slovakia",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",12.0000
0459900,"Mixed Grain",LO,"Slovakia",2010,2012,05,028,"Production",08,"(1000 MT)",26.0000
0459900,"Mixed Grain",LO,"Slovakia",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",LO,"Slovakia",2011,2013,05,028,"Production",08,"(1000 MT)",37.0000
0459900,"Mixed Grain",LO,"Slovakia",2012,2014,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2012,2014,05,028,"Production",08,"(1000 MT)",37.0000
0459900,"Mixed Grain",LO,"Slovakia",2013,2014,05,004,"Area Harvested",04,"(1000 HA)",15.0000
0459900,"Mixed Grain",LO,"Slovakia",2013,2014,05,028,"Production",08,"(1000 MT)",41.0000
0459900,"Mixed Grain",LO,"Slovakia",2014,2016,04,004,"Area Harvested",04,"(1000 HA)",16.0000
0459900,"Mixed Grain",LO,"Slovakia",2014,2016,04,028,"Production",08,"(1000 MT)",54.0000
0459900,"Mixed Grain",LO,"Slovakia",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2015,2017,05,028,"Production",08,"(1000 MT)",41.0000
0459900,"Mixed Grain",LO,"Slovakia",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",12.0000
0459900,"Mixed Grain",LO,"Slovakia",2016,2018,05,028,"Production",08,"(1000 MT)",42.0000
0459900,"Mixed Grain",LO,"Slovakia",2017,2019,08,004,"Area Harvested",04,"(1000 HA)",11.0000
0459900,"Mixed Grain",LO,"Slovakia",2017,2019,08,028,"Production",08,"(1000 MT)",35.0000
0459900,"Mixed Grain",LO,"Slovakia",2018,2020,02,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",LO,"Slovakia",2018,2020,02,028,"Production",08,"(1000 MT)",33.0000
0459900,"Mixed Grain",LO,"Slovakia",2019,2021,04,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2019,2021,04,028,"Production",08,"(1000 MT)",40.0000
0459900,"Mixed Grain",LO,"Slovakia",2020,2022,04,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2020,2022,04,028,"Production",08,"(1000 MT)",44.0000
0459900,"Mixed Grain",LO,"Slovakia",2021,2022,08,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",LO,"Slovakia",2021,2022,08,028,"Production",08,"(1000 MT)",45.0000
0459900,"Mixed Grain",LO,"Slovakia",2022,2023,08,004,"Area Harvested",04,"(1000 HA)",13.0000
0459900,"Mixed Grain",LO,"Slovakia",2022,2023,08,028,"Production",08,"(1000 MT)",38.0000
0459900,"Mixed Grain",LO,"Slovakia",2023,2025,04,004,"Area Harvested",04,"(1000 HA)",14.0000
0459900,"Mixed Grain",LO,"Slovakia",2023,2025,04,028,"Production",08,"(1000 MT)",49.0000
0459900,"Mixed Grain",LO,"Slovakia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",20.0000
0459900,"Mixed Grain",LO,"Slovakia",2024,2025,04,028,"Production",08,"(1000 MT)",72.0000
0459900,"Mixed Grain",SI,"Slovenia",2004,2011,05,004,"Area Harvested",04,"(1000 HA)",3.0000
0459900,"Mixed Grain",SI,"Slovenia",2004,2011,05,028,"Production",08,"(1000 MT)",12.0000
0459900,"Mixed Grain",SI,"Slovenia",2005,2011,05,004,"Area Harvested",04,"(1000 HA)",4.0000
0459900,"Mixed Grain",SI,"Slovenia",2005,2011,05,028,"Production",08,"(1000 MT)",11.0000
0459900,"Mixed Grain",SI,"Slovenia",2006,2011,05,004,"Area Harvested",04,"(1000 HA)",4.0000
0459900,"Mixed Grain",SI,"Slovenia",2006,2011,05,028,"Production",08,"(1000 MT)",15.0000
0459900,"Mixed Grain",SI,"Slovenia",2007,2011,05,004,"Area Harvested",04,"(1000 HA)",4.0000
0459900,"Mixed Grain",SI,"Slovenia",2007,2011,05,028,"Production",08,"(1000 MT)",16.0000
0459900,"Mixed Grain",SI,"Slovenia",2008,2011,05,004,"Area Harvested",04,"(1000 HA)",4.0000
0459900,"Mixed Grain",SI,"Slovenia",2008,2011,05,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",SI,"Slovenia",2009,2011,08,004,"Area Harvested",04,"(1000 HA)",3.0000
0459900,"Mixed Grain",SI,"Slovenia",2009,2011,08,028,"Production",08,"(1000 MT)",14.0000
0459900,"Mixed Grain",SI,"Slovenia",2010,2013,05,004,"Area Harvested",04,"(1000 HA)",5.0000
0459900,"Mixed Grain",SI,"Slovenia",2010,2013,05,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",SI,"Slovenia",2011,2012,05,004,"Area Harvested",04,"(1000 HA)",5.0000
0459900,"Mixed Grain",SI,"Slovenia",2011,2012,05,028,"Production",08,"(1000 MT)",16.0000
0459900,"Mixed Grain",SI,"Slovenia",2012,2013,05,004,"Area Harvested",04,"(1000 HA)",5.0000
0459900,"Mixed Grain",SI,"Slovenia",2012,2013,05,028,"Production",08,"(1000 MT)",17.0000
0459900,"Mixed Grain",SI,"Slovenia",2013,2015,05,004,"Area Harvested",04,"(1000 HA)",5.0000
0459900,"Mixed Grain",SI,"Slovenia",2013,2015,05,028,"Production",08,"(1000 MT)",15.0000
0459900,"Mixed Grain",SI,"Slovenia",2014,2016,10,004,"Area Harvested",04,"(1000 HA)",7.0000
0459900,"Mixed Grain",SI,"Slovenia",2014,2016,10,028,"Production",08,"(1000 MT)",24.0000
0459900,"Mixed Grain",SI,"Slovenia",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",7.0000
0459900,"Mixed Grain",SI,"Slovenia",2015,2017,05,028,"Production",08,"(1000 MT)",25.0000
0459900,"Mixed Grain",SI,"Slovenia",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",8.0000
0459900,"Mixed Grain",SI,"Slovenia",2016,2018,05,028,"Production",08,"(1000 MT)",29.0000
0459900,"Mixed Grain",SI,"Slovenia",2017,2019,05,004,"Area Harvested",04,"(1000 HA)",9.0000
0459900,"Mixed Grain",SI,"Slovenia",2017,2019,05,028,"Production",08,"(1000 MT)",27.0000
0459900,"Mixed Grain",SI,"Slovenia",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",SI,"Slovenia",2018,2020,05,028,"Production",08,"(1000 MT)",28.0000
0459900,"Mixed Grain",SI,"Slovenia",2019,2020,05,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",SI,"Slovenia",2019,2020,05,028,"Production",08,"(1000 MT)",30.0000
0459900,"Mixed Grain",SI,"Slovenia",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",SI,"Slovenia",2020,2021,04,028,"Production",08,"(1000 MT)",30.0000
0459900,"Mixed Grain",SI,"Slovenia",2021,2022,04,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",SI,"Slovenia",2021,2022,04,028,"Production",08,"(1000 MT)",30.0000
0459900,"Mixed Grain",SI,"Slovenia",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",10.0000
0459900,"Mixed Grain",SI,"Slovenia",2022,2024,04,028,"Production",08,"(1000 MT)",29.0000
0459900,"Mixed Grain",SI,"Slovenia",2023,2025,04,004,"Area Harvested",04,"(1000 HA)",9.0000
0459900,"Mixed Grain",SI,"Slovenia",2023,2025,04,028,"Production",08,"(1000 MT)",25.0000
0459900,"Mixed Grain",SI,"Slovenia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",9.0000
0459900,"Mixed Grain",SI,"Slovenia",2024,2025,04,028,"Production",08,"(1000 MT)",26.0000
0459900,"Mixed Grain",SP,"Spain",2000,2011,05,004,"Area Harvested",04,"(1000 HA)",70.0000
0459900,"Mixed Grain",SP,"Spain",2000,2011,05,028,"Production",08,"(1000 MT)",164.0000
0459900,"Mixed Grain",SP,"Spain",2001,2011,05,004,"Area Harvested",04,"(1000 HA)",70.0000
0459900,"Mixed Grain",SP,"Spain",2001,2011,05,028,"Production",08,"(1000 MT)",134.0000
0459900,"Mixed Grain",SP,"Spain",2002,2011,05,004,"Area Harvested",04,"(1000 HA)",71.0000
0459900,"Mixed Grain",SP,"Spain",2002,2011,05,028,"Production",08,"(1000 MT)",157.0000
0459900,"Mixed Grain",SP,"Spain",2003,2011,05,004,"Area Harvested",04,"(1000 HA)",75.0000
0459900,"Mixed Grain",SP,"Spain",2003,2011,05,028,"Production",08,"(1000 MT)",148.0000
0459900,"Mixed Grain",SP,"Spain",2004,2011,05,004,"Area Harvested",04,"(1000 HA)",63.0000
0459900,"Mixed Grain",SP,"Spain",2004,2011,05,028,"Production",08,"(1000 MT)",127.0000
0459900,"Mixed Grain",SP,"Spain",2005,2011,05,004,"Area Harvested",04,"(1000 HA)",50.0000
0459900,"Mixed Grain",SP,"Spain",2005,2011,05,028,"Production",08,"(1000 MT)",73.0000
0459900,"Mixed Grain",SP,"Spain",2006,2011,05,004,"Area Harvested",04,"(1000 HA)",64.0000
0459900,"Mixed Grain",SP,"Spain",2006,2011,05,028,"Production",08,"(1000 MT)",163.0000
0459900,"Mixed Grain",SP,"Spain",2007,2011,05,004,"Area Harvested",04,"(1000 HA)",62.0000
0459900,"Mixed Grain",SP,"Spain",2007,2011,05,028,"Production",08,"(1000 MT)",171.0000
0459900,"Mixed Grain",SP,"Spain",2008,2011,05,004,"Area Harvested",04,"(1000 HA)",69.0000
0459900,"Mixed Grain",SP,"Spain",2008,2011,05,028,"Production",08,"(1000 MT)",176.0000
0459900,"Mixed Grain",SP,"Spain",2009,2011,08,004,"Area Harvested",04,"(1000 HA)",61.0000
0459900,"Mixed Grain",SP,"Spain",2009,2011,08,028,"Production",08,"(1000 MT)",138.0000
0459900,"Mixed Grain",SP,"Spain",2010,2012,11,004,"Area Harvested",04,"(1000 HA)",66.0000
0459900,"Mixed Grain",SP,"Spain",2010,2012,11,028,"Production",08,"(1000 MT)",145.0000
0459900,"Mixed Grain",SP,"Spain",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",82.0000
0459900,"Mixed Grain",SP,"Spain",2011,2013,05,028,"Production",08,"(1000 MT)",207.0000
0459900,"Mixed Grain",SP,"Spain",2012,2015,01,004,"Area Harvested",04,"(1000 HA)",126.0000
0459900,"Mixed Grain",SP,"Spain",2012,2015,01,028,"Production",08,"(1000 MT)",217.0000
0459900,"Mixed Grain",SP,"Spain",2013,2015,12,004,"Area Harvested",04,"(1000 HA)",142.0000
0459900,"Mixed Grain",SP,"Spain",2013,2015,12,028,"Production",08,"(1000 MT)",395.0000
0459900,"Mixed Grain",SP,"Spain",2014,2016,08,004,"Area Harvested",04,"(1000 HA)",196.0000
0459900,"Mixed Grain",SP,"Spain",2014,2016,08,028,"Production",08,"(1000 MT)",450.0000
0459900,"Mixed Grain",SP,"Spain",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",216.0000
0459900,"Mixed Grain",SP,"Spain",2015,2017,05,028,"Production",08,"(1000 MT)",450.0000
0459900,"Mixed Grain",SP,"Spain",2016,2018,08,004,"Area Harvested",04,"(1000 HA)",228.0000
0459900,"Mixed Grain",SP,"Spain",2016,2018,08,028,"Production",08,"(1000 MT)",551.0000
0459900,"Mixed Grain",SP,"Spain",2017,2019,11,004,"Area Harvested",04,"(1000 HA)",196.0000
0459900,"Mixed Grain",SP,"Spain",2017,2019,11,028,"Production",08,"(1000 MT)",356.0000
0459900,"Mixed Grain",SP,"Spain",2018,2019,11,004,"Area Harvested",04,"(1000 HA)",213.0000
0459900,"Mixed Grain",SP,"Spain",2018,2019,11,028,"Production",08,"(1000 MT)",649.0000
0459900,"Mixed Grain",SP,"Spain",2019,2021,12,004,"Area Harvested",04,"(1000 HA)",246.0000
